0,38 
1,51 
2,55 
3,48 
4,37 
5,34 
6,30 
7,22 
8,34 
9,22 
10,29 
11,30 
12,19 
13,24 
14,20 
15,21 
16,21 
17,29 
18,25 
19,26 
20,27 
21,28 
22,22 
23,22 
24,23 
25,22 
26,572 
27,3761 
28,3337 
29,3127 
30,2939 
31,3289 
32,3140 
33,2717 
34,2896 
35,2794 
36,2239 
37,2500 
38,2457 
39,2114 
40,2179 
41,2160 
42,1924 
43,1821 
44,1704 
45,1599 
46,1254 
47,1067 
48,915 
49,741 
50,690 
51,663 
52,661 
53,647 
54,4821 
55,2065 
56,1191 
57,1201 
58,1132 
59,1185 
60,1199 
61,1316 
62,1731 
63,2028 
64,1833 
65,1722 
66,1561 
67,1579 
68,1455 
69,1428 
70,1560 
71,1341 
72,1376 
73,1376 
74,1271 
75,1297 
76,1245 
77,1266 
78,1178 
79,1213 
80,1205 
81,1177 
82,1106 
83,775 
84,680 
85,674 
86,706 
87,641 
88,654 
89,627 
90,561 
91,625 
92,606 
93,528 
94,493 
95,533 
96,494 
97,525 
98,504 
99,467 
100,471 
101,472 
102,446 
103,419 
104,450 
105,424 
106,407 
107,419 
108,422 
109,383 
110,413 
111,397 
112,429 
113,365 
114,397 
115,407 
116,382 
117,394 
118,385 
119,376 
120,423 
121,399 
122,381 
123,397 
124,407 
125,392 
126,414 
127,449 
128,626 
129,645 
130,626 
131,642 
132,627 
133,638 
134,612 
135,664 
136,606 
137,596 
138,631 
139,573 
140,576 
141,633 
142,601 
143,638 
144,649 
145,645 
146,606 
147,623 
148,636 
149,670 
150,622 
151,710 
152,676 
153,699 
154,716 
155,764 
156,770 
157,778 
158,785 
159,856 
160,826 
161,870 
162,890 
163,889 
164,978 
165,1120 
166,1084 
167,1142 
168,759 
169,655 
170,644 
171,555 
172,573 
173,584 
174,585 
175,618 
176,596 
177,651 
178,639 
179,621 
180,654 
181,643 
182,698 
183,739 
184,790 
185,845 
186,850 
187,927 
188,857 
189,796 
190,932 
191,1011 
192,1048 
193,1185 
194,1357 
195,1611 
196,1598 
197,1348 
198,750 
199,792 
200,782 
201,810 
202,881 
203,857 
204,927 
205,932 
206,967 
207,974 
208,977 
209,1027 
210,1029 
211,1104 
212,1201 
213,1170 
214,1153 
215,1216 
216,1227 
217,1303 
218,1283 
219,1309 
220,1281 
221,1356 
222,1404 
223,1413 
224,1408 
225,1420 
226,1406 
227,1452 
228,1425 
229,1486 
230,1394 
231,1432 
232,1577 
233,1275 
234,1262 
235,1864 
236,1286 
237,1322 
238,1771 
239,1403 
240,1493 
241,1499 
242,1493 
243,1360 
244,1268 
245,1210 
246,1228 
247,1395 
248,1324 
249,1311 
250,1248 
251,1826 
252,1297 
253,5701 
254,108396 
255,0 
